
{'loss': 1.7778, 'grad_norm': 0.46793779730796814, 'learning_rate': 8.794961280484156e-05, 'epoch': 0.46}
{'eval_loss': 1.7275556325912476, 'eval_runtime': 838.1779, 'eval_samples_per_second': 238.613, 'eval_steps_per_second': 29.827, 'epoch': 0.59}
{'loss': 1.7255, 'grad_norm': 0.4813128113746643, 'learning_rate': 7.99692212342815e-05, 'epoch': 0.6}
{'loss': 1.7231, 'grad_norm': 0.47107186913490295, 'learning_rate': 7.992843203361453e-05, 'epoch': 0.6}
{'loss': 1.7206, 'grad_norm': 0.4716196358203888, 'learning_rate': 7.988761177144e-05, 'epoch': 0.6}
{'loss': 1.7203, 'grad_norm': 0.46065694093704224, 'learning_rate': 7.984676049012355e-05, 'epoch': 0.6}
{'loss': 1.7229, 'grad_norm': 0.4806500971317291, 'learning_rate': 7.98058782320631e-05, 'epoch': 0.6}
{'loss': 1.724, 'grad_norm': 0.4685598611831665, 'learning_rate': 7.976496503968868e-05, 'epoch': 0.6}
{'loss': 1.7242, 'grad_norm': 0.48610615730285645, 'learning_rate': 7.972402095546245e-05, 'epoch': 0.6}
{'loss': 1.7204, 'grad_norm': 0.4763263761997223, 'learning_rate': 7.96830460218786e-05, 'epoch': 0.6}
{'loss': 1.7233, 'grad_norm': 0.47414883971214294, 'learning_rate': 7.964204028146335e-05, 'epoch': 0.6}
{'loss': 1.7223, 'grad_norm': 0.4577992558479309, 'learning_rate': 7.960100377677494e-05, 'epoch': 0.6}
{'loss': 1.7211, 'grad_norm': 0.4705488085746765, 'learning_rate': 7.955993655040345e-05, 'epoch': 0.6}
{'loss': 1.7167, 'grad_norm': 0.46111077070236206, 'learning_rate': 7.95188386449709e-05, 'epoch': 0.6}
{'loss': 1.7218, 'grad_norm': 0.4644278287887573, 'learning_rate': 7.947771010313116e-05, 'epoch': 0.6}
{'loss': 1.7182, 'grad_norm': 0.4686536192893982, 'learning_rate': 7.943655096756987e-05, 'epoch': 0.6}
{'loss': 1.7204, 'grad_norm': 0.46226766705513, 'learning_rate': 7.939536128100442e-05, 'epoch': 0.6}
{'loss': 1.7177, 'grad_norm': 0.46203887462615967, 'learning_rate': 7.935414108618393e-05, 'epoch': 0.61}
{'loss': 1.716, 'grad_norm': 0.46962639689445496, 'learning_rate': 7.931289042588915e-05, 'epoch': 0.61}
{'loss': 1.7216, 'grad_norm': 0.4654253423213959, 'learning_rate': 7.92716093429325e-05, 'epoch': 0.61}
{'loss': 1.716, 'grad_norm': 0.48212406039237976, 'learning_rate': 7.923029788015792e-05, 'epoch': 0.61}
{'loss': 1.7212, 'grad_norm': 0.4578576683998108, 'learning_rate': 7.918895608044092e-05, 'epoch': 0.61}
{'eval_loss': 1.7226204872131348, 'eval_runtime': 802.1936, 'eval_samples_per_second': 249.316, 'eval_steps_per_second': 31.165, 'epoch': 0.61}
{'loss': 1.7171, 'grad_norm': 0.4724430441856384, 'learning_rate': 7.914758398668848e-05, 'epoch': 0.61}
{'loss': 1.7195, 'grad_norm': 0.48153698444366455, 'learning_rate': 7.9106181641839e-05, 'epoch': 0.61}
{'loss': 1.7193, 'grad_norm': 0.5109038352966309, 'learning_rate': 7.906474908886232e-05, 'epoch': 0.61}
{'loss': 1.7178, 'grad_norm': 0.524000346660614, 'learning_rate': 7.90232863707596e-05, 'epoch': 0.61}
{'loss': 1.7202, 'grad_norm': 0.4722077548503876, 'learning_rate': 7.89817935305633e-05, 'epoch': 0.61}
{'loss': 1.7152, 'grad_norm': 0.47192955017089844, 'learning_rate': 7.89402706113372e-05, 'epoch': 0.61}
{'loss': 1.717, 'grad_norm': 0.4625706374645233, 'learning_rate': 7.88987176561762e-05, 'epoch': 0.61}
{'loss': 1.7206, 'grad_norm': 0.4714004099369049, 'learning_rate': 7.885713470820648e-05, 'epoch': 0.61}
{'loss': 1.717, 'grad_norm': 0.4748528301715851, 'learning_rate': 7.88155218105853e-05, 'epoch': 0.61}
{'loss': 1.7182, 'grad_norm': 0.46548718214035034, 'learning_rate': 7.877387900650093e-05, 'epoch': 0.61}
{'loss': 1.7208, 'grad_norm': 0.46909040212631226, 'learning_rate': 7.873220633917282e-05, 'epoch': 0.61}
{'loss': 1.7201, 'grad_norm': 0.46316155791282654, 'learning_rate': 7.869050385185132e-05, 'epoch': 0.62}
{'loss': 1.7206, 'grad_norm': 0.47290828824043274, 'learning_rate': 7.864877158781778e-05, 'epoch': 0.62}
{'loss': 1.7169, 'grad_norm': 0.4758409559726715, 'learning_rate': 7.860700959038437e-05, 'epoch': 0.62}
{'loss': 1.7192, 'grad_norm': 0.5083328485488892, 'learning_rate': 7.856521790289423e-05, 'epoch': 0.62}
{'loss': 1.7218, 'grad_norm': 0.46499335765838623, 'learning_rate': 7.852339656872123e-05, 'epoch': 0.62}
{'loss': 1.7149, 'grad_norm': 0.4653662145137787, 'learning_rate': 7.848154563127003e-05, 'epoch': 0.62}
{'loss': 1.7173, 'grad_norm': 0.48238396644592285, 'learning_rate': 7.843966513397607e-05, 'epoch': 0.62}
{'loss': 1.7122, 'grad_norm': 0.46459776163101196, 'learning_rate': 7.839775512030538e-05, 'epoch': 0.62}
{'loss': 1.722, 'grad_norm': 0.48525381088256836, 'learning_rate': 7.835581563375467e-05, 'epoch': 0.62}
{'eval_loss': 1.7189713716506958, 'eval_runtime': 801.2953, 'eval_samples_per_second': 249.596, 'eval_steps_per_second': 31.199, 'epoch': 0.62}
{'loss': 1.7124, 'grad_norm': 0.4650115370750427, 'learning_rate': 7.831384671785125e-05, 'epoch': 0.62}
{'loss': 1.7124, 'grad_norm': 0.4747054874897003, 'learning_rate': 7.827184841615295e-05, 'epoch': 0.62}
{'loss': 1.7146, 'grad_norm': 0.47193053364753723, 'learning_rate': 7.82298207722481e-05, 'epoch': 0.62}
{'loss': 1.713, 'grad_norm': 0.45834529399871826, 'learning_rate': 7.818776382975551e-05, 'epoch': 0.62}
{'loss': 1.7131, 'grad_norm': 0.47907811403274536, 'learning_rate': 7.814567763232436e-05, 'epoch': 0.62}
{'loss': 1.718, 'grad_norm': 0.4800596833229065, 'learning_rate': 7.810356222363422e-05, 'epoch': 0.62}
{'loss': 1.7123, 'grad_norm': 0.47764554619789124, 'learning_rate': 7.806141764739495e-05, 'epoch': 0.63}
{'loss': 1.7138, 'grad_norm': 0.4720011055469513, 'learning_rate': 7.801924394734672e-05, 'epoch': 0.63}
{'loss': 1.708, 'grad_norm': 0.48218047618865967, 'learning_rate': 7.79770411672599e-05, 'epoch': 0.63}
{'loss': 1.7161, 'grad_norm': 0.4664056897163391, 'learning_rate': 7.793480935093503e-05, 'epoch': 0.63}
{'loss': 1.7105, 'grad_norm': 0.47790905833244324, 'learning_rate': 7.789254854220282e-05, 'epoch': 0.63}
{'loss': 1.7079, 'grad_norm': 0.47619199752807617, 'learning_rate': 7.785025878492404e-05, 'epoch': 0.63}
{'loss': 1.7105, 'grad_norm': 0.4815753996372223, 'learning_rate': 7.780794012298954e-05, 'epoch': 0.63}
{'loss': 1.7163, 'grad_norm': 0.4670105576515198, 'learning_rate': 7.776559260032012e-05, 'epoch': 0.63}
{'loss': 1.7123, 'grad_norm': 0.47857174277305603, 'learning_rate': 7.772321626086656e-05, 'epoch': 0.63}
{'loss': 1.708, 'grad_norm': 0.4756681025028229, 'learning_rate': 7.768081114860957e-05, 'epoch': 0.63}
{'loss': 1.7151, 'grad_norm': 0.46827688813209534, 'learning_rate': 7.763837730755966e-05, 'epoch': 0.63}
{'loss': 1.7131, 'grad_norm': 0.48238906264305115, 'learning_rate': 7.759591478175723e-05, 'epoch': 0.63}
{'loss': 1.7141, 'grad_norm': 0.485215961933136, 'learning_rate': 7.75534236152724e-05, 'epoch': 0.63}
{'loss': 1.7085, 'grad_norm': 0.4747951030731201, 'learning_rate': 7.751090385220504e-05, 'epoch': 0.63}
{'eval_loss': 1.7144056558609009, 'eval_runtime': 802.1622, 'eval_samples_per_second': 249.326, 'eval_steps_per_second': 31.166, 'epoch': 0.63}
{'loss': 1.7131, 'grad_norm': 0.49034154415130615, 'learning_rate': 7.746835553668467e-05, 'epoch': 0.63}
{'loss': 1.7104, 'grad_norm': 0.4610762596130371, 'learning_rate': 7.74257787128705e-05, 'epoch': 0.63}
{'loss': 1.7091, 'grad_norm': 0.4745216369628906, 'learning_rate': 7.738317342495127e-05, 'epoch': 0.64}
{'loss': 1.7114, 'grad_norm': 0.4807012677192688, 'learning_rate': 7.734053971714527e-05, 'epoch': 0.64}
{'loss': 1.7078, 'grad_norm': 0.48031044006347656, 'learning_rate': 7.729787763370031e-05, 'epoch': 0.64}
{'loss': 1.7069, 'grad_norm': 0.4912484586238861, 'learning_rate': 7.725518721889363e-05, 'epoch': 0.64}
{'loss': 1.7115, 'grad_norm': 0.47320473194122314, 'learning_rate': 7.721246851703191e-05, 'epoch': 0.64}
{'loss': 1.7044, 'grad_norm': 0.47513046860694885, 'learning_rate': 7.716972157245114e-05, 'epoch': 0.64}
{'loss': 1.7034, 'grad_norm': 0.4750058352947235, 'learning_rate': 7.712694642951663e-05, 'epoch': 0.64}
{'loss': 1.7061, 'grad_norm': 0.48623359203338623, 'learning_rate': 7.7084143132623e-05, 'epoch': 0.64}
{'loss': 1.7124, 'grad_norm': 0.46295103430747986, 'learning_rate': 7.704131172619405e-05, 'epoch': 0.64}
{'loss': 1.7126, 'grad_norm': 0.4853135347366333, 'learning_rate': 7.699845225468276e-05, 'epoch': 0.64}
{'loss': 1.7041, 'grad_norm': 0.4656108021736145, 'learning_rate': 7.69555647625712e-05, 'epoch': 0.64}
{'loss': 1.7108, 'grad_norm': 0.4706711173057556, 'learning_rate': 7.691264929437063e-05, 'epoch': 0.64}
{'loss': 1.7084, 'grad_norm': 0.4666593670845032, 'learning_rate': 7.686970589462122e-05, 'epoch': 0.64}
{'loss': 1.7099, 'grad_norm': 0.495863139629364, 'learning_rate': 7.682673460789223e-05, 'epoch': 0.64}
{'loss': 1.7028, 'grad_norm': 0.48331862688064575, 'learning_rate': 7.678373547878179e-05, 'epoch': 0.64}
{'loss': 1.7064, 'grad_norm': 0.48659747838974, 'learning_rate': 7.674070855191696e-05, 'epoch': 0.65}
{'loss': 1.7083, 'grad_norm': 0.4718674421310425, 'learning_rate': 7.669765387195363e-05, 'epoch': 0.65}
{'loss': 1.7057, 'grad_norm': 0.4721459448337555, 'learning_rate': 7.665457148357653e-05, 'epoch': 0.65}
{'eval_loss': 1.7101514339447021, 'eval_runtime': 818.1759, 'eval_samples_per_second': 244.446, 'eval_steps_per_second': 30.556, 'epoch': 0.65}
{'loss': 1.7063, 'grad_norm': 0.4752504527568817, 'learning_rate': 7.661146143149913e-05, 'epoch': 0.65}
{'loss': 1.7036, 'grad_norm': 0.46949684619903564, 'learning_rate': 7.656832376046359e-05, 'epoch': 0.65}
{'loss': 1.7099, 'grad_norm': 0.4770313501358032, 'learning_rate': 7.652515851524077e-05, 'epoch': 0.65}
{'loss': 1.7058, 'grad_norm': 0.45975154638290405, 'learning_rate': 7.648196574063011e-05, 'epoch': 0.65}
{'loss': 1.7108, 'grad_norm': 0.46403008699417114, 'learning_rate': 7.643874548145966e-05, 'epoch': 0.65}
{'loss': 1.7089, 'grad_norm': 0.47473081946372986, 'learning_rate': 7.639549778258597e-05, 'epoch': 0.65}
{'loss': 1.7046, 'grad_norm': 0.47214871644973755, 'learning_rate': 7.635222268889406e-05, 'epoch': 0.65}
{'loss': 1.7069, 'grad_norm': 0.4814552962779999, 'learning_rate': 7.630892024529742e-05, 'epoch': 0.65}
{'loss': 1.7041, 'grad_norm': 0.46651390194892883, 'learning_rate': 7.62655904967379e-05, 'epoch': 0.65}
{'loss': 1.7033, 'grad_norm': 0.463722288608551, 'learning_rate': 7.622223348818567e-05, 'epoch': 0.65}
{'loss': 1.7035, 'grad_norm': 0.46826958656311035, 'learning_rate': 7.617884926463923e-05, 'epoch': 0.65}
{'loss': 1.7079, 'grad_norm': 0.4762159585952759, 'learning_rate': 7.613543787112532e-05, 'epoch': 0.65}
{'loss': 1.7051, 'grad_norm': 0.4702509939670563, 'learning_rate': 7.609199935269883e-05, 'epoch': 0.65}
{'loss': 1.7004, 'grad_norm': 0.4648037850856781, 'learning_rate': 7.60485337544429e-05, 'epoch': 0.66}
{'loss': 1.7026, 'grad_norm': 0.48614248633384705, 'learning_rate': 7.600504112146865e-05, 'epoch': 0.66}
{'loss': 1.6989, 'grad_norm': 0.4855037033557892, 'learning_rate': 7.596152149891535e-05, 'epoch': 0.66}
{'loss': 1.7084, 'grad_norm': 0.4908847510814667, 'learning_rate': 7.591797493195026e-05, 'epoch': 0.66}
{'loss': 1.7002, 'grad_norm': 0.4717700481414795, 'learning_rate': 7.587440146576859e-05, 'epoch': 0.66}
{'loss': 1.701, 'grad_norm': 0.47963300347328186, 'learning_rate': 7.583080114559348e-05, 'epoch': 0.66}
{'loss': 1.7027, 'grad_norm': 0.4751099944114685, 'learning_rate': 7.578717401667593e-05, 'epoch': 0.66}
{'eval_loss': 1.7064868211746216, 'eval_runtime': 817.1093, 'eval_samples_per_second': 244.765, 'eval_steps_per_second': 30.596, 'epoch': 0.66}
{'loss': 1.7059, 'grad_norm': 0.4659547805786133, 'learning_rate': 7.574352012429477e-05, 'epoch': 0.66}
{'loss': 1.7024, 'grad_norm': 0.48147067427635193, 'learning_rate': 7.569983951375663e-05, 'epoch': 0.66}
{'loss': 1.6983, 'grad_norm': 0.4650460481643677, 'learning_rate': 7.565613223039583e-05, 'epoch': 0.66}
{'loss': 1.6946, 'grad_norm': 0.4982798993587494, 'learning_rate': 7.561239831957437e-05, 'epoch': 0.66}
{'loss': 1.7027, 'grad_norm': 0.4794940948486328, 'learning_rate': 7.556863782668192e-05, 'epoch': 0.66}
{'loss': 1.6991, 'grad_norm': 0.46964752674102783, 'learning_rate': 7.552485079713574e-05, 'epoch': 0.66}
{'loss': 1.6999, 'grad_norm': 0.5010042190551758, 'learning_rate': 7.548103727638061e-05, 'epoch': 0.66}
{'loss': 1.7006, 'grad_norm': 0.46468913555145264, 'learning_rate': 7.543719730988877e-05, 'epoch': 0.66}
{'loss': 1.7017, 'grad_norm': 0.46676042675971985, 'learning_rate': 7.539333094315999e-05, 'epoch': 0.67}
{'loss': 1.7053, 'grad_norm': 0.4778139889240265, 'learning_rate': 7.534943822172138e-05, 'epoch': 0.67}
{'loss': 1.6968, 'grad_norm': 0.4743923842906952, 'learning_rate': 7.530551919112743e-05, 'epoch': 0.67}
{'loss': 1.7008, 'grad_norm': 0.45760127902030945, 'learning_rate': 7.526157389695989e-05, 'epoch': 0.67}
{'loss': 1.7045, 'grad_norm': 0.47217538952827454, 'learning_rate': 7.521760238482786e-05, 'epoch': 0.67}
{'loss': 1.7019, 'grad_norm': 0.4759552776813507, 'learning_rate': 7.517360470036752e-05, 'epoch': 0.67}
{'loss': 1.6983, 'grad_norm': 0.4821212589740753, 'learning_rate': 7.512958088924234e-05, 'epoch': 0.67}
{'loss': 1.6969, 'grad_norm': 0.47181883454322815, 'learning_rate': 7.508553099714281e-05, 'epoch': 0.67}
{'loss': 1.6974, 'grad_norm': 0.47747355699539185, 'learning_rate': 7.504145506978657e-05, 'epoch': 0.67}
{'loss': 1.6967, 'grad_norm': 0.46474170684814453, 'learning_rate': 7.499735315291823e-05, 'epoch': 0.67}
{'loss': 1.7015, 'grad_norm': 0.4835270643234253, 'learning_rate': 7.495322529230936e-05, 'epoch': 0.67}
{'loss': 1.7014, 'grad_norm': 0.49855756759643555, 'learning_rate': 7.490907153375847e-05, 'epoch': 0.67}
{'eval_loss': 1.7028043270111084, 'eval_runtime': 816.8302, 'eval_samples_per_second': 244.849, 'eval_steps_per_second': 30.606, 'epoch': 0.67}
{'loss': 1.7052, 'grad_norm': 0.46483325958251953, 'learning_rate': 7.486489192309101e-05, 'epoch': 0.67}
{'loss': 1.701, 'grad_norm': 0.48182952404022217, 'learning_rate': 7.482068650615919e-05, 'epoch': 0.67}
{'loss': 1.7027, 'grad_norm': 0.46546247601509094, 'learning_rate': 7.4776455328842e-05, 'epoch': 0.67}
{'loss': 1.6952, 'grad_norm': 0.47941359877586365, 'learning_rate': 7.473219843704517e-05, 'epoch': 0.67}
{'loss': 1.6973, 'grad_norm': 0.47285014390945435, 'learning_rate': 7.46879158767012e-05, 'epoch': 0.68}
{'loss': 1.6997, 'grad_norm': 0.4662133455276489, 'learning_rate': 7.464360769376912e-05, 'epoch': 0.68}
{'loss': 1.7025, 'grad_norm': 0.464019775390625, 'learning_rate': 7.459927393423461e-05, 'epoch': 0.68}
{'loss': 1.6975, 'grad_norm': 0.46450868248939514, 'learning_rate': 7.455491464410989e-05, 'epoch': 0.68}
{'loss': 1.6997, 'grad_norm': 0.4562560021877289, 'learning_rate': 7.451052986943368e-05, 'epoch': 0.68}
{'loss': 1.7004, 'grad_norm': 0.47946733236312866, 'learning_rate': 7.446611965627109e-05, 'epoch': 0.68}
{'loss': 1.6947, 'grad_norm': 0.4834606349468231, 'learning_rate': 7.442168405071374e-05, 'epoch': 0.68}
{'loss': 1.6978, 'grad_norm': 0.49571025371551514, 'learning_rate': 7.437722309887951e-05, 'epoch': 0.68}
{'loss': 1.6969, 'grad_norm': 0.4581466317176819, 'learning_rate': 7.433273684691263e-05, 'epoch': 0.68}
{'loss': 1.6986, 'grad_norm': 0.469901978969574, 'learning_rate': 7.428822534098359e-05, 'epoch': 0.68}
{'loss': 1.6952, 'grad_norm': 0.4707491099834442, 'learning_rate': 7.424368862728908e-05, 'epoch': 0.68}
{'loss': 1.6926, 'grad_norm': 0.4790235459804535, 'learning_rate': 7.419912675205193e-05, 'epoch': 0.68}
{'loss': 1.6972, 'grad_norm': 0.4745821952819824, 'learning_rate': 7.415453976152112e-05, 'epoch': 0.68}
{'loss': 1.6968, 'grad_norm': 0.4730277359485626, 'learning_rate': 7.41099277019717e-05, 'epoch': 0.68}
{'loss': 1.6968, 'grad_norm': 0.4796653985977173, 'learning_rate': 7.406529061970468e-05, 'epoch': 0.68}
{'loss': 1.6908, 'grad_norm': 0.4872388243675232, 'learning_rate': 7.40206285610471e-05, 'epoch': 0.69}
{'eval_loss': 1.699240803718567, 'eval_runtime': 815.7593, 'eval_samples_per_second': 245.17, 'eval_steps_per_second': 30.646, 'epoch': 0.69}
{'loss': 1.6998, 'grad_norm': 0.48620110750198364, 'learning_rate': 7.397594157235193e-05, 'epoch': 0.69}
{'loss': 1.6972, 'grad_norm': 0.4580800533294678, 'learning_rate': 7.393122969999792e-05, 'epoch': 0.69}
{'loss': 1.696, 'grad_norm': 0.4804855287075043, 'learning_rate': 7.38864929903898e-05, 'epoch': 0.69}
{'loss': 1.6903, 'grad_norm': 0.4603889286518097, 'learning_rate': 7.38417314899579e-05, 'epoch': 0.69}
{'loss': 1.694, 'grad_norm': 0.47203823924064636, 'learning_rate': 7.379694524515843e-05, 'epoch': 0.69}
{'loss': 1.6959, 'grad_norm': 0.47239530086517334, 'learning_rate': 7.375213430247316e-05, 'epoch': 0.69}
{'loss': 1.6953, 'grad_norm': 0.4635489284992218, 'learning_rate': 7.370729870840963e-05, 'epoch': 0.69}
{'loss': 1.6969, 'grad_norm': 0.4732358157634735, 'learning_rate': 7.366243850950083e-05, 'epoch': 0.69}
{'loss': 1.6944, 'grad_norm': 0.4742763042449951, 'learning_rate': 7.361755375230537e-05, 'epoch': 0.69}
{'loss': 1.6929, 'grad_norm': 0.46971210837364197, 'learning_rate': 7.357264448340732e-05, 'epoch': 0.69}
{'loss': 1.6896, 'grad_norm': 0.48769038915634155, 'learning_rate': 7.352771074941618e-05, 'epoch': 0.69}
{'loss': 1.6917, 'grad_norm': 0.4766930341720581, 'learning_rate': 7.348275259696686e-05, 'epoch': 0.69}
{'loss': 1.6872, 'grad_norm': 0.4722169041633606, 'learning_rate': 7.343777007271959e-05, 'epoch': 0.69}
{'loss': 1.699, 'grad_norm': 0.47485631704330444, 'learning_rate': 7.339276322335992e-05, 'epoch': 0.69}
{'loss': 1.6941, 'grad_norm': 0.46665385365486145, 'learning_rate': 7.334773209559866e-05, 'epoch': 0.69}
{'loss': 1.6948, 'grad_norm': 0.4613483250141144, 'learning_rate': 7.330267673617178e-05, 'epoch': 0.7}
{'loss': 1.6944, 'grad_norm': 0.4676172435283661, 'learning_rate': 7.325759719184039e-05, 'epoch': 0.7}
{'loss': 1.6866, 'grad_norm': 0.47865408658981323, 'learning_rate': 7.321249350939075e-05, 'epoch': 0.7}
{'loss': 1.6939, 'grad_norm': 0.4706418812274933, 'learning_rate': 7.316736573563413e-05, 'epoch': 0.7}
{'loss': 1.6891, 'grad_norm': 0.47087499499320984, 'learning_rate': 7.312221391740683e-05, 'epoch': 0.7}
{'eval_loss': 1.6952707767486572, 'eval_runtime': 816.5469, 'eval_samples_per_second': 244.934, 'eval_steps_per_second': 30.617, 'epoch': 0.7}
{'loss': 1.6892, 'grad_norm': 0.4808640778064728, 'learning_rate': 7.307703810157007e-05, 'epoch': 0.7}
{'loss': 1.69, 'grad_norm': 0.4577684700489044, 'learning_rate': 7.303183833501004e-05, 'epoch': 0.7}
{'loss': 1.6933, 'grad_norm': 0.495155930519104, 'learning_rate': 7.298661466463772e-05, 'epoch': 0.7}
{'loss': 1.683, 'grad_norm': 0.4735468626022339, 'learning_rate': 7.294136713738892e-05, 'epoch': 0.7}
{'loss': 1.6856, 'grad_norm': 0.5204264521598816, 'learning_rate': 7.289609580022425e-05, 'epoch': 0.7}
{'loss': 1.6862, 'grad_norm': 0.47358182072639465, 'learning_rate': 7.285080070012896e-05, 'epoch': 0.7}
{'loss': 1.6948, 'grad_norm': 0.47545215487480164, 'learning_rate': 7.280548188411302e-05, 'epoch': 0.7}
{'loss': 1.6926, 'grad_norm': 0.5106774568557739, 'learning_rate': 7.276013939921101e-05, 'epoch': 0.7}
{'loss': 1.6911, 'grad_norm': 0.4731917977333069, 'learning_rate': 7.271477329248199e-05, 'epoch': 0.7}
{'loss': 1.6883, 'grad_norm': 0.48869749903678894, 'learning_rate': 7.266938361100969e-05, 'epoch': 0.7}
{'loss': 1.6937, 'grad_norm': 0.46834319829940796, 'learning_rate': 7.262397040190217e-05, 'epoch': 0.71}
{'loss': 1.6924, 'grad_norm': 0.46297118067741394, 'learning_rate': 7.257853371229197e-05, 'epoch': 0.71}
{'loss': 1.6881, 'grad_norm': 0.49968332052230835, 'learning_rate': 7.2533073589336e-05, 'epoch': 0.71}
{'loss': 1.6917, 'grad_norm': 0.4584856927394867, 'learning_rate': 7.248759008021551e-05, 'epoch': 0.71}
{'loss': 1.689, 'grad_norm': 0.4726334512233734, 'learning_rate': 7.244208323213593e-05, 'epoch': 0.71}
{'loss': 1.6835, 'grad_norm': 0.47167325019836426, 'learning_rate': 7.2396553092327e-05, 'epoch': 0.71}
{'loss': 1.6882, 'grad_norm': 0.4610957205295563, 'learning_rate': 7.235099970804261e-05, 'epoch': 0.71}
{'loss': 1.6904, 'grad_norm': 0.4659776985645294, 'learning_rate': 7.230542312656077e-05, 'epoch': 0.71}
{'loss': 1.6907, 'grad_norm': 0.47715744376182556, 'learning_rate': 7.225982339518359e-05, 'epoch': 0.71}
{'loss': 1.684, 'grad_norm': 0.45980870723724365, 'learning_rate': 7.221420056123718e-05, 'epoch': 0.71}
{'eval_loss': 1.6909348964691162, 'eval_runtime': 818.9951, 'eval_samples_per_second': 244.202, 'eval_steps_per_second': 30.525, 'epoch': 0.71}
{'loss': 1.6919, 'grad_norm': 0.48482421040534973, 'learning_rate': 7.21685546720716e-05, 'epoch': 0.71}
{'loss': 1.6873, 'grad_norm': 0.46242982149124146, 'learning_rate': 7.212288577506088e-05, 'epoch': 0.71}
{'loss': 1.6827, 'grad_norm': 0.49582815170288086, 'learning_rate': 7.207719391760293e-05, 'epoch': 0.71}
{'loss': 1.6945, 'grad_norm': 0.48613274097442627, 'learning_rate': 7.20314791471195e-05, 'epoch': 0.71}
{'loss': 1.6889, 'grad_norm': 0.473011314868927, 'learning_rate': 7.198574151105603e-05, 'epoch': 0.71}
{'loss': 1.6854, 'grad_norm': 0.4780872166156769, 'learning_rate': 7.193998105688184e-05, 'epoch': 0.71}
{'loss': 1.6873, 'grad_norm': 0.4852588176727295, 'learning_rate': 7.189419783208982e-05, 'epoch': 0.72}
